"Time (s) Run #7","Angle (rad) Run #7","Angular Velocity (rad/s) Run #7","Angular Acceleration (rad/s²) Run #7","State Run #7"
120.000,-1.326,-1.847,24.047,
120.050,-1.388,-0.465,27.295,
120.100,-1.374,0.989,27.489,
120.150,-1.287,2.371,24.968,
120.159,,,,1.00
120.200,-1.130,3.563,20.217,
120.217,,,,0.00
120.250,-0.921,4.451,13.963,
120.300,-0.672,4.974,7.272,
120.350,-0.410,5.149,1.261,
120.400,-0.148,5.047,-3.345,
120.450,0.100,4.756,-6.303,
120.500,0.332,4.363,-7.709,
120.550,0.537,3.942,-7.902,
120.600,0.724,3.549,-7.418,
120.650,0.890,3.200,-6.690,
120.700,1.043,2.880,-5.963,
120.750,1.178,2.603,-5.333,
120.800,1.300,2.356,-4.897,
120.850,1.414,2.123,-4.703,
120.900,1.514,1.891,-4.654,
120.950,1.601,1.658,-4.703,
121.000,1.680,1.425,-4.848,
121.050,1.745,1.178,-5.042,
121.100,1.798,0.916,-5.139,
121.150,1.837,0.654,-4.945,
121.200,1.863,0.407,-4.315,
121.250,1.876,0.204,-3.248,
121.300,1.881,0.073,-1.842,
121.350,1.881,0.015,-0.242,
121.400,1.881,0.044,1.503,
121.450,1.881,0.160,3.442,
121.482,,,,1.00
121.500,1.894,0.378,5.721,
121.540,,,,0.00
121.550,1.915,0.713,8.533,
121.600,1.959,1.207,11.781,
121.650,2.029,1.891,15.175,
121.700,2.142,2.734,18.423,
121.750,2.299,3.738,21.235,
121.800,2.509,4.887,22.835,
121.850,2.784,6.109,21.768,
121.900,3.124,7.214,16.532,
121.950,3.517,7.941,6.351,
122.000,3.940,8.014,-8.290,
122.050,4.350,7.214,-25.307,
122.100,4.695,5.454,-41.355,
122.150,4.926,2.909,-52.893,
122.200,5.000,-0.087,-57.499,
122.250,4.917,-3.113,-54.590,
122.300,4.677,-5.774,-45.136,
122.350,4.315,-7.781,-31.464,
122.400,3.870,-8.959,-16.872,
122.450,3.390,-9.367,-4.800,
122.500,2.915,-9.250,2.376,
122.550,2.461,-8.930,4.121,
122.600,2.025,-8.683,1.406,
122.650,1.601,-8.698,-3.830,
122.700,1.169,-9.061,-8.921,
122.750,0.707,-9.701,-10.811,
122.800,0.201,-10.356,-6.787,
122.807,,,,1.00
122.850,-0.340,-10.647,4.412,
122.865,,,,0.00
122.900,-0.890,-10.152,21.671,
122.950,-1.396,-8.581,41.403,
123.000,-1.789,-5.920,58.662,
123.050,-2.016,-2.458,69.134,
123.100,-2.046,1.324,70.492,
123.150,-1.876,4.916,62.589,
123.200,-1.532,7.854,47.366,
123.250,-1.056,9.788,28.556,
123.300,-0.511,10.661,10.908,
123.350,0.039,10.676,-1.503,
123.400,0.572,10.239,-6.981,
123.450,1.065,9.759,-6.351,
123.500,1.536,9.483,-2.279,
123.550,2.003,9.527,1.939,
123.600,2.478,9.788,3.054,
123.650,2.980,10.036,-1.406,
123.700,3.495,9.890,-12.072,
123.750,3.997,9.003,-27.247,
123.800,4.429,7.199,-43.197,
123.850,4.747,4.552,-55.608,
123.900,4.904,1.382,-61.038,
123.950,4.887,-1.862,-58.081,
124.000,4.704,-4.698,-47.560,
124.050,4.390,-6.792,-31.901,
124.100,3.992,-7.956,-14.399,
124.104,,,,1.00
124.150,3.560,-8.174,1.600,
124.161,,,,0.00
124.200,3.146,-7.636,13.623,
124.250,2.784,-6.632,20.895,
124.300,2.478,-5.411,24.241,
124.350,2.238,-4.131,24.968,
124.400,2.068,-2.865,24.144,
124.450,1.955,-1.687,22.495,
124.500,1.902,-0.611,20.556,
124.550,1.898,0.364,18.811,
124.600,1.942,1.251,17.453,
124.650,2.025,2.094,16.484,
124.700,2.151,2.894,15.756,
124.750,2.317,3.665,14.981,
124.800,2.518,4.407,13.575,
124.850,2.758,5.076,10.714,
124.900,3.033,5.556,5.818,
124.950,3.325,5.730,-1.212,
125.000,3.617,5.498,-9.939,
125.050,3.892,4.771,-19.296,
125.100,4.115,3.534,-27.440,
125.150,4.259,1.905,-32.434,
125.200,4.311,0.131,-33.113,
125.250,4.267,-1.556,-29.477,
125.300,4.145,-2.938,-22.398,
125.350,3.958,-3.869,-13.187,
125.400,3.739,-4.276,-3.345,
125.411,,,,1.00
125.450,3.512,-4.174,5.866,
125.469,,,,0.00
125.500,3.307,-3.636,13.575,
125.550,3.137,-2.749,19.344,
125.600,3.024,-1.629,22.980,
125.650,2.971,-0.378,24.580,
125.700,2.985,0.887,24.483,
125.750,3.063,2.109,22.883,
125.800,3.198,3.229,19.538,
125.850,3.390,4.145,13.866,
125.900,3.626,4.712,5.672,
125.950,3.879,4.785,-4.509,
126.000,4.123,4.291,-15.466,
126.050,4.328,3.214,-25.404,
126.100,4.464,1.644,-32.386,
126.150,4.503,-0.189,-35.101,
126.200,4.442,-2.022,-33.452,
126.250,4.294,-3.651,-28.216,
126.300,4.067,-4.931,-20.508,
126.350,3.783,-5.745,-11.684,
126.400,3.473,-6.080,-3.345,
126.450,3.163,-6.007,3.200,
126.500,2.862,-5.672,7.369,
126.550,2.592,-5.192,9.260,
126.600,2.343,-4.683,9.502,
126.650,2.125,-4.218,8.824,
126.700,1.924,-3.796,7.805,
126.732,,,,1.00
126.750,1.745,-3.432,6.593,
126.791,,,,0.00
126.800,1.584,-3.127,5.236,
126.850,1.436,-2.909,3.927,
126.900,1.296,-2.749,2.812,
126.950,1.161,-2.633,1.842,
127.000,1.034,-2.560,0.824,
127.050,0.908,-2.545,-0.339,
127.100,0.781,-2.589,-1.697,
127.150,0.650,-2.705,-3.200,
127.200,0.515,-2.909,-4.751,
127.250,0.362,-3.185,-6.109,
127.300,0.196,-3.534,-6.933,
127.350,0.013,-3.912,-6.739,
127.400,-0.196,-4.262,-4.994,
127.450,-0.419,-4.480,-1.503,
127.500,-0.650,-4.465,3.491,
127.550,-0.877,-4.160,9.405,
127.600,-1.078,-3.534,15.466,
127.650,-1.239,-2.589,20.653,
127.700,-1.348,-1.396,23.804,
127.750,-1.383,-0.102,24.144,
127.800,-1.353,1.120,21.865,
127.850,-1.265,2.138,17.744,
127.900,-1.130,2.923,12.557,
127.950,-0.964,3.418,6.933,
128.000,-0.777,3.607,1.503,
128.050,-0.593,3.534,-3.006,
128.063,,,,1.00
128.100,-0.419,3.258,-6.303,
128.122,,,,0.00
128.150,-0.262,2.865,-8.387,
128.200,-0.131,2.385,-9.357,
128.250,-0.022,1.891,-9.454,
128.300,0.057,1.425,-9.018,
128.350,0.118,0.989,-8.484,
128.400,0.157,0.582,-7.951,
128.450,0.175,0.189,-7.369,
128.500,0.175,-0.160,-6.933,
128.550,0.157,-0.480,-6.981,
128.600,0.127,-0.829,-7.660,
128.650,0.079,-1.236,-8.630,
128.700,0.004,-1.702,-9.405,
128.750,-0.092,-2.196,-9.648,
128.800,-0.214,-2.691,-9.066,
128.850,-0.362,-3.142,-7.321,
128.900,-0.532,-3.476,-4.121,
128.950,-0.716,-3.607,0.582,
129.000,-0.903,-3.462,6.400,
129.050,-1.073,-2.982,12.508,
129.100,-1.213,-2.182,17.841,
129.150,-1.300,-1.134,21.429,
129.200,-1.331,0.044,22.689,
129.250,-1.296,1.222,21.526,
129.300,-1.204,2.269,18.374,
129.350,-1.060,3.098,13.914,
129.384,,,,1.00
129.400,-0.886,3.680,8.824,
129.443,,,,0.00
129.450,-0.685,3.985,3.636,
129.500,-0.476,4.029,-1.067,
129.550,-0.275,3.840,-4.703,
129.600,-0.087,3.505,-7.030,
129.650,0.079,3.098,-8.193,
129.700,0.223,2.662,-8.678,
129.750,0.345,2.225,-8.969,
129.800,0.445,1.774,-9.405,
129.850,0.524,1.294,-10.036,
129.900,0.576,0.771,-10.714,
129.950,0.602,0.218,-11.490,
130.000,0.598,-0.364,-12.557,
130.050,0.567,-1.018,-14.060,
130.100,0.502,-1.760,-15.853,
130.150,0.393,-2.603,-17.453,
130.200,0.244,-3.534,-18.132,
130.250,0.044,-4.480,-16.968,
130.300,-0.209,-5.323,-13.138,
130.350,-0.497,-5.905,-6.157,
130.400,-0.812,-6.050,3.830,
130.450,-1.126,-5.600,15.708,
130.500,-1.396,-4.480,27.392,
130.550,-1.593,-2.763,36.506,
130.600,-1.689,-0.669,41.209,
130.650,-1.662,1.542,40.773,
130.700,-1.527,3.578,35.634,
130.711,,,,1.00
130.750,-1.292,5.221,27.004,
130.770,,,,0.00
130.800,-0.986,6.341,16.726,
130.850,-0.637,6.880,6.836,
130.900,-0.279,6.938,-0.873,
130.950,0.065,6.676,-5.381,
131.000,0.393,6.283,-6.690,
131.050,0.694,5.920,-5.381,
131.100,0.977,5.687,-2.327,
131.150,1.257,5.658,1.745,
131.200,1.536,5.847,6.254,
131.250,1.833,6.283,10.423,
131.300,2.155,6.938,13.138,
131.350,2.522,7.694,12.945,
131.400,2.928,8.378,8.387,
131.450,3.368,8.727,-1.454,
131.500,3.822,8.421,-15.950,
131.550,4.246,7.214,-32.337,
131.600,4.577,5.105,-46.639,
131.650,4.778,2.342,-55.366,
131.700,4.821,-0.698,-56.675,
131.750,4.704,-3.592,-50.566,
131.800,4.442,-5.963,-38.591,
131.850,4.080,-7.563,-23.465,
131.900,3.656,-8.305,-8.290,
131.950,3.220,-8.290,4.169,
132.000,2.810,-7.723,12.217,
132.015,,,,1.00
132.050,2.439,-6.894,15.708,
132.071,,,,0.00
132.100,2.121,-6.036,15.708,
132.150,1.841,-5.265,13.817,
132.200,1.597,-4.640,11.151,
132.250,1.383,-4.145,8.242,
132.300,1.187,-3.811,5.284,
132.350,1.008,-3.622,2.376,
132.400,0.829,-3.578,-0.339,
132.450,0.654,-3.665,-2.763,
132.500,0.467,-3.869,-4.654,
132.550,0.271,-4.160,-5.769,
132.600,0.052,-4.480,-5.769,
132.650,-0.179,-4.785,-4.169,
132.700,-0.428,-4.974,-0.485,
132.750,-0.685,-4.916,5.236,
132.800,-0.934,-4.494,12.072,
132.850,-1.148,-3.694,18.714,
132.900,-1.313,-2.574,23.901,
132.950,-1.414,-1.222,26.665,
133.000,-1.440,0.204,26.471,
133.050,-1.388,1.527,23.465,
133.100,-1.278,2.618,18.423,
133.150,-1.117,3.403,12.217,
133.200,-0.925,3.854,5.672,
133.250,-0.720,3.956,-0.388,
133.300,-0.519,3.767,-5.188,
133.302,,,,1.00
133.350,-0.336,3.374,-8.290,
133.359,,,,0.00
133.400,-0.179,2.880,-9.793,
133.450,-0.048,2.356,-10.181,
133.500,0.057,1.847,-9.987,
133.550,0.135,1.353,-9.502,
133.600,0.192,0.887,-8.824,
133.650,0.223,0.465,-8.096,
133.700,0.236,0.087,-7.660,
133.750,0.231,-0.276,-7.709,
133.800,0.209,-0.669,-8.145,
133.850,0.166,-1.091,-8.775,
133.900,0.100,-1.542,-9.551,
133.950,0.013,-2.036,-10.375,
134.000,-0.100,-2.589,-10.714,
134.050,-0.244,-3.156,-9.793,
134.100,-0.419,-3.636,-7.030,
134.150,-0.615,-3.927,-2.327,
134.200,-0.820,-3.927,3.927,
134.250,-1.021,-3.563,10.908,
134.300,-1.191,-2.822,17.453,
134.350,-1.313,-1.760,22.447,
134.400,-1.374,-0.495,25.065,
134.450,-1.366,0.844,24.968,
134.500,-1.287,2.094,22.350,
134.550,-1.148,3.142,17.841,
134.584,,,,1.00
134.600,-0.964,3.912,12.314,
134.641,,,,0.00
134.650,-0.746,4.378,6.545,
134.700,-0.515,4.552,1.261,
134.750,-0.284,4.465,-3.006,
134.800,-0.061,4.203,-6.012,
134.850,0.140,3.825,-7.757,
134.900,0.323,3.389,-8.484,
134.950,0.480,2.953,-8.484,
135.000,0.615,2.531,-8.242,
135.050,0.733,2.138,-8.193,
135.100,0.829,1.731,-8.581,
135.150,0.908,1.294,-9.405,
135.200,0.960,0.800,-10.472,
135.250,0.990,0.247,-11.732,
135.300,0.986,-0.364,-13.284,
135.350,0.956,-1.062,-15.320,
135.400,0.886,-1.876,-17.744,
135.450,0.772,-2.836,-20.168,
135.500,0.607,-3.912,-21.962,
135.550,0.384,-5.076,-22.156,
135.600,0.100,-6.225,-19.393,
135.650,-0.244,-7.170,-12.266,
135.700,-0.633,-7.636,-0.291,
135.750,-1.034,-7.345,15.369,
135.800,-1.401,-6.138,31.804,
135.850,-1.680,-4.058,45.330,
135.874,,,,1.00
135.900,-1.828,-1.382,52.990,
135.931,,,,0.00
135.950,-1.824,1.498,53.620,
136.000,-1.671,4.203,47.754,
136.050,-1.388,6.443,36.991,
136.100,-1.004,7.999,23.756,
136.150,-0.559,8.799,11.005,
136.200,-0.100,8.974,1.503,
136.250,0.349,8.770,-3.200,
136.300,0.781,8.479,-3.103,
136.350,1.191,8.334,0.582,
136.400,1.601,8.479,5.769,
136.450,2.029,8.945,9.939,
136.500,2.487,9.599,10.423,
136.550,2.989,10.196,4.897,
136.600,3.521,10.356,-7.515,
136.650,4.054,9.657,-25.307,
136.700,4.529,7.883,-44.506,
136.750,4.878,5.076,-60.165,
136.800,5.061,1.585,-68.310,
136.850,5.044,-2.094,-67.001,
136.900,4.839,-5.440,-56.820,
136.950,4.472,-7.999,-40.433,
137.000,4.001,-9.556,-21.865,
137.050,3.482,-10.108,-5.333,
137.100,2.963,-9.890,6.060,
137.150,2.478,-9.265,11.199,
137.157,,,,1.00
137.200,2.038,-8.581,11.054,
137.213,,,,0.00
137.250,1.628,-8.058,7.709,
137.300,1.239,-7.781,3.345,
137.350,0.860,-7.752,-0.048,
137.400,0.471,-7.883,-0.727,
137.450,0.070,-7.970,2.424,
137.500,-0.336,-7.781,9.502,
137.550,-0.724,-7.127,19.441,
137.600,-1.069,-5.876,30.155,
137.650,-1.335,-4.043,38.882,
137.700,-1.488,-1.818,43.100,
137.750,-1.518,0.480,41.645,
137.800,-1.431,2.531,34.907,
137.850,-1.248,4.102,24.338,
137.900,-0.999,5.032,11.878,
137.950,-0.720,5.280,-0.436,
138.000,-0.449,4.916,-10.908,
138.050,-0.214,4.087,-18.665,
138.100,-0.031,2.953,-23.562,
138.150,0.087,1.644,-25.744,
138.200,0.135,0.291,-25.550,
138.250,0.113,-0.974,-23.465,
138.300,0.031,-2.094,-20.023,
138.350,-0.100,-3.011,-15.369,
138.400,-0.279,-3.680,-9.260,
138.434,,,,1.00
138.450,-0.480,-4.000,-1.600,
138.491,,,,0.00
138.500,-0.694,-3.883,7.224,
138.550,-0.886,-3.287,16.047,
138.600,-1.038,-2.225,23.368,
138.650,-1.121,-0.844,27.780,
138.700,-1.126,0.684,28.507,
138.750,-1.052,2.138,25.598,
138.800,-0.903,3.345,19.732,
138.850,-0.702,4.174,12.120,
138.900,-0.471,4.567,4.072,
138.950,-0.231,4.552,-3.345,
139.000,-0.004,4.189,-9.599,
139.050,0.196,3.549,-14.544,
139.100,0.358,2.691,-18.132,
139.150,0.471,1.687,-20.459,
139.200,0.528,0.611,-21.865,
139.250,0.532,-0.509,-22.883,
139.300,0.480,-1.673,-23.659,
139.350,0.367,-2.894,-23.756,
139.400,0.192,-4.102,-22.301,
139.450,-0.048,-5.207,-18.277,
139.500,-0.336,-6.050,-10.908,
139.550,-0.668,-6.429,0.048,
139.600,-1.004,-6.152,13.623,
139.650,-1.309,-5.091,27.586,
139.700,-1.540,-3.302,39.027,
139.715,,,,1.00
139.750,-1.658,-1.004,45.476,
139.772,,,,0.00
139.800,-1.645,1.469,45.960,
139.850,-1.505,3.782,40.967,
139.900,-1.252,5.701,31.901,
139.950,-0.916,7.054,20.653,
140.000,-0.524,7.767,9.551,
140.050,-0.118,7.912,0.921,
140.100,0.279,7.709,-3.879,
140.150,0.654,7.389,-4.800,
140.200,1.017,7.127,-2.666,
140.250,1.361,7.054,1.406,
140.300,1.710,7.243,6.012,
140.350,2.077,7.694,9.454,
140.400,2.474,8.290,9.890,
140.450,2.906,8.843,5.672,
140.500,3.368,9.061,-3.975,
140.550,3.835,8.625,-18.181,
140.600,4.263,7.316,-34.131,
140.650,4.599,5.134,-48.045,
140.700,4.800,2.313,-56.481,
140.750,4.839,-0.785,-57.450,
140.800,4.717,-3.709,-50.808,
140.850,4.446,-6.080,-38.106,
140.900,4.080,-7.636,-22.253,
140.950,3.652,-8.290,-6.593,
141.000,3.220,-8.174,6.012,
141.023,,,,1.00
141.050,2.819,-7.519,14.157,
141.080,,,,0.00
141.100,2.461,-6.603,17.987,
141.150,2.155,-5.614,18.568,
141.200,1.902,-4.683,17.259,
141.250,1.693,-3.869,15.126,
141.300,1.518,-3.171,12.702,
141.350,1.379,-2.589,10.084,
141.400,1.265,-2.153,7.321,
141.450,1.169,-1.862,4.509,
141.500,1.082,-1.702,1.648,
141.550,1.004,-1.687,-1.454,
141.600,0.921,-1.833,-4.848,
141.650,0.825,-2.167,-8.339,
141.700,0.711,-2.676,-11.684,
141.750,0.563,-3.345,-14.593,
141.800,0.380,-4.160,-16.629,
141.850,0.153,-5.061,-16.775,
141.900,-0.127,-5.949,-13.720,
141.950,-0.449,-6.589,-6.642,
142.000,-0.803,-6.749,4.169,
142.050,-1.148,-6.254,17.162,
142.100,-1.453,-5.032,30.058,
142.150,-1.676,-3.156,40.240,
142.200,-1.785,-0.829,45.572,
142.250,-1.763,1.614,45.136,
142.300,-1.614,3.869,39.415,
142.320,,,,1.00
142.350,-1.361,5.687,29.913,
142.378,,,,0.00
142.400,-1.025,6.923,18.568,
142.450,-0.646,7.534,7.563,
142.500,-0.253,7.592,-1.018,
142.550,0.127,7.287,-5.769,
142.600,0.480,6.865,-6.497,
142.650,0.807,6.530,-4.072,
142.700,1.126,6.400,0.339,
142.750,1.440,6.530,5.769,
142.800,1.767,6.967,11.102,
142.850,2.125,7.694,14.690,
142.900,2.531,8.567,14.496,
142.950,2.985,9.338,8.824,
143.000,3.478,9.672,-2.957,
143.050,3.979,9.236,-19.732,
143.100,4.437,7.781,-38.349,
143.150,4.795,5.309,-54.493,
143.200,4.996,2.094,-64.189,
143.250,5.013,-1.425,-65.159,
143.300,4.848,-4.741,-57.353,
143.350,4.516,-7.403,-42.809,
143.400,4.071,-9.134,-25.259,
143.450,3.569,-9.876,-8.921,
143.500,3.054,-9.847,2.909,
143.550,2.570,-9.367,8.775,
143.600,2.116,-8.770,9.163,
143.617,,,,1.00
143.650,1.697,-8.319,5.769,
143.675,,,,0.00
143.700,1.296,-8.145,1.115,
143.750,0.894,-8.261,-2.182,
143.800,0.476,-8.494,-2.085,
143.850,0.039,-8.625,2.473,
143.900,-0.397,-8.407,11.393,
143.950,-0.820,-7.607,23.465,
144.000,-1.187,-6.094,36.070,
144.050,-1.453,-3.898,45.863,
144.100,-1.593,-1.294,50.033,
144.150,-1.584,1.353,47.366,
144.200,-1.444,3.665,38.640,
144.250,-1.196,5.352,25.889,
144.300,-0.881,6.298,11.636,
144.350,-0.541,6.487,-1.842,
144.400,-0.209,6.021,-12.848,
144.450,0.079,5.076,-20.508,
144.500,0.305,3.854,-25.016,
144.550,0.467,2.502,-27.198,
144.600,0.559,1.091,-27.780,
144.650,0.576,-0.320,-27.150,
144.700,0.524,-1.658,-25.550,
144.750,0.406,-2.894,-23.174,
144.800,0.231,-4.000,-19.877,
144.850,0.000,-4.931,-14.884,
144.900,-0.271,-5.585,-7.321,
144.922,,,,1.00
144.950,-0.572,-5.774,3.103,
144.979,,,,0.00
145.000,-0.873,-5.352,15.320,
145.050,-1.130,-4.232,27.101,
145.100,-1.318,-2.531,35.973,
145.150,-1.396,-0.465,40.094,
145.200,-1.366,1.673,38.882,
145.250,-1.222,3.592,32.870,
145.300,-0.990,5.076,23.562,
145.350,-0.694,5.992,12.848,
145.400,-0.371,6.341,2.618,
145.450,-0.044,6.181,-5.672,
145.500,0.262,5.672,-11.248,
145.550,0.528,4.960,-14.205,
145.600,0.759,4.189,-15.417,
145.650,0.947,3.403,-15.805,
145.700,1.100,2.603,-15.950,
145.750,1.209,1.804,-15.902,
145.800,1.278,1.004,-15.659,
145.850,1.309,0.233,-15.417,
145.900,1.300,-0.524,-15.466,
145.950,1.257,-1.294,-15.950,
146.000,1.174,-2.109,-16.678,
146.050,1.047,-2.967,-17.308,
146.100,0.877,-3.854,-17.502,
146.150,0.663,-4.741,-16.823,
146.200,0.401,-5.585,-14.496,
146.208,,,,1.00
146.250,0.100,-6.283,-9.599,
146.265,,,,0.00
146.300,-0.236,-6.661,-1.503,
146.350,-0.585,-6.545,9.502,
146.400,-0.912,-5.774,21.914,
146.450,-1.187,-4.320,33.258,
146.500,-1.366,-2.313,40.870,
146.550,-1.427,-0.029,43.051,
146.600,-1.366,2.196,39.512,
146.650,-1.196,4.087,31.174,
146.700,-0.938,5.425,19.780,
146.750,-0.628,6.094,7.515,
146.800,-0.305,6.123,-3.491,
146.850,0.000,5.643,-11.926,
146.900,0.271,4.829,-17.599,
146.950,0.489,3.811,-20.992,
147.000,0.654,2.676,-22.786,
147.050,0.759,1.498,-23.562,
147.100,0.803,0.305,-23.853,
147.150,0.790,-0.887,-23.998,
147.200,0.716,-2.094,-23.998,
147.250,0.580,-3.302,-23.562,
147.300,0.384,-4.480,-21.962,
147.350,0.131,-5.571,-18.084,
147.400,-0.179,-6.414,-10.763,
147.450,-0.528,-6.792,0.339,
147.488,,,,1.00
147.500,-0.881,-6.487,14.157,
147.544,,,,0.00
147.550,-1.204,-5.396,28.362,
147.600,-1.449,-3.563,40.046,
147.650,-1.580,-1.207,46.736,
147.700,-1.575,1.338,47.221,
147.750,-1.440,3.723,41.791,
147.800,-1.187,5.672,31.901,
147.850,-0.851,6.996,19.780,
147.900,-0.463,7.636,7.951,
147.950,-0.065,7.694,-1.406,
148.000,0.319,7.359,-7.127,
148.050,0.676,6.850,-9.163,
148.100,1.004,6.341,-8.290,
148.150,1.305,5.963,-5.672,
148.200,1.593,5.760,-2.376,
148.250,1.876,5.730,0.824,
148.300,2.160,5.861,3.345,
148.350,2.457,6.109,4.460,
148.400,2.771,6.385,3.345,
148.450,3.098,6.545,-0.582,
148.500,3.434,6.429,-7.272,
148.550,3.757,5.890,-15.805,
148.600,4.040,4.858,-24.483,
148.650,4.259,3.374,-31.222,
148.700,4.390,1.600,-34.179,
148.750,4.420,-0.218,-32.483,
148.772,,,,1.00
148.800,4.359,-1.804,-26.616,
148.829,,,,0.00
148.850,4.224,-2.967,-17.987,
148.900,4.045,-3.636,-8.193,
148.950,3.844,-3.782,1.454,
149.000,3.648,-3.447,9.890,
149.050,3.486,-2.720,16.193,
149.100,3.368,-1.731,19.877,
149.150,3.307,-0.640,20.847,
149.200,3.307,0.436,19.441,
149.250,3.355,1.367,16.193,
149.300,3.451,2.094,11.442,
149.350,3.574,2.560,5.478,
149.400,3.718,2.676,-1.357,
149.450,3.857,2.429,-8.290,
149.500,3.971,1.818,-14.350,
149.550,4.049,0.931,-18.617,
149.600,4.071,-0.131,-20.362,
149.650,4.036,-1.207,-19.441,
149.700,3.944,-2.153,-16.290,
149.750,3.814,-2.880,-11.732,
149.800,3.648,-3.345,-6.448,
149.850,3.469,-3.534,-0.921,
149.900,3.286,-3.432,4.460,
149.950,3.115,-3.069,9.260,
150.000,2.971,-2.473,13.187,
150.050,2.862,-1.716,16.241,
150.063,,,,1.00
150.100,2.797,-0.829,18.568,
150.120,,,,0.00
150.150,2.775,0.160,20.265,
150.200,2.810,1.222,21.235,
150.250,2.897,2.313,21.380,
150.300,3.041,3.389,20.265,
150.350,3.238,4.407,17.065,
150.400,3.486,5.207,10.908,
150.450,3.774,5.614,1.600,
150.500,4.067,5.454,-9.939,
150.550,4.342,4.640,-21.914,
150.600,4.555,3.200,-32.046,
150.650,4.677,1.294,-38.397,
150.700,4.691,-0.814,-39.900,
150.750,4.595,-2.865,-36.555,
150.800,4.394,-4.611,-29.283,
150.850,4.115,-5.876,-19.732,
150.900,3.787,-6.589,-9.890,
150.950,3.438,-6.807,-1.503,
151.000,3.094,-6.647,4.266,
151.050,2.766,-6.269,7.078,
151.100,2.465,-5.847,7.272,
151.150,2.186,-5.483,5.575,
151.200,1.920,-5.251,2.666,
151.250,1.667,-5.192,-0.873,
151.300,1.409,-5.338,-4.412,
151.350,1.139,-5.658,-7.369,
151.367,,,,1.00
151.400,0.846,-6.109,-9.114,
151.425,,,,0.00
151.450,0.532,-6.632,-8.775,
151.500,0.183,-7.098,-5.284,
151.550,-0.188,-7.301,1.939,
151.600,-0.563,-7.025,12.363,
151.650,-0.912,-6.123,24.241,
151.700,-1.200,-4.567,35.052,
151.750,-1.388,-2.487,42.179,
151.800,-1.457,-0.145,43.827,
151.850,-1.401,2.109,39.658,
151.900,-1.230,3.985,30.737,
151.950,-0.982,5.280,18.956,
152.000,-0.681,5.905,6.351,
152.050,-0.367,5.876,-5.139,
152.100,-0.074,5.294,-14.157,
152.150,0.175,4.349,-20.314,
152.200,0.367,3.185,-23.998,
152.250,0.497,1.891,-25.889,
152.300,0.559,0.553,-26.519,
152.350,0.550,-0.785,-26.325,
152.400,0.480,-2.094,-25.501,
152.450,0.340,-3.360,-23.707,
152.500,0.140,-4.523,-20.217,
152.550,-0.118,-5.469,-14.157,
152.600,-0.419,-6.050,-4.994,
152.650,-0.742,-6.080,7.030,
152.673,,,,1.00
152.700,-1.052,-5.411,20.411,
152.731,,,,0.00
152.750,-1.309,-4.000,32.579,
152.800,-1.475,-2.007,40.967,
152.850,-1.518,0.291,43.924,
152.900,-1.444,2.589,41.209,
152.950,-1.252,4.581,33.743,
153.000,-0.964,6.065,23.320,
153.050,-0.624,6.938,12.169,
153.100,-0.253,7.229,2.279,
153.150,0.118,7.069,-4.897,
153.200,0.463,6.618,-8.727,
153.250,0.781,6.080,-9.551,
153.300,1.069,5.600,-8.339,
153.350,1.335,5.221,-6.060,
153.400,1.588,4.974,-3.248,
153.450,1.828,4.887,-0.291,
153.500,2.068,4.960,2.230,
153.550,2.321,5.149,3.782,
153.600,2.583,5.381,3.975,
153.650,2.858,5.600,2.473,
153.700,3.146,5.701,-0.970,
153.750,3.438,5.571,-6.254,
153.800,3.713,5.120,-12.799,
153.850,3.962,4.305,-19.586,
153.900,4.158,3.127,-25.065,
153.950,4.285,1.687,-27.634,
153.971,,,,1.00
154.000,4.328,0.218,-26.471,
154.028,,,,0.00
154.050,4.298,-1.076,-22.011,
154.100,4.211,-2.051,-15.466,
154.150,4.080,-2.647,-7.951,
154.200,3.931,-2.851,-0.436,
154.250,3.783,-2.662,6.254,
154.300,3.652,-2.167,11.393,
154.350,3.560,-1.454,14.399,
154.400,3.504,-0.640,15.078,
154.450,3.495,0.131,13.526,
154.500,3.526,0.771,10.278,
154.550,3.578,1.193,6.060,
154.600,3.652,1.382,1.406,
154.650,3.726,1.338,-3.200,
154.700,3.792,1.047,-7.321,
154.750,3.840,0.567,-10.375,
154.800,3.853,-0.044,-11.878,
154.850,3.835,-0.684,-11.781,
154.900,3.783,-1.265,-10.327,
154.950,3.704,-1.745,-7.902,
155.000,3.604,-2.080,-4.751,
155.050,3.491,-2.240,-1.067,
155.100,3.373,-2.196,2.860,
155.150,3.264,-1.949,6.690,
155.200,3.172,-1.513,10.133,
155.250,3.107,-0.916,12.993,
155.266,,,,1.00
155.300,3.076,-0.189,15.078,
155.323,,,,0.00
155.350,3.085,0.625,16.290,
155.400,3.137,1.469,16.581,
155.450,3.233,2.313,15.853,
155.500,3.368,3.098,13.720,
155.550,3.547,3.752,9.648,
155.600,3.752,4.145,3.394,
155.650,3.975,4.160,-4.703,
155.700,4.184,3.709,-13.575,
155.750,4.363,2.778,-21.768,
155.800,4.477,1.454,-27.683,
155.850,4.516,-0.116,-30.155,
155.900,4.468,-1.702,-28.895,
155.950,4.337,-3.113,-24.532,
156.000,4.145,-4.218,-18.277,
156.050,3.905,-4.960,-11.199,
156.100,3.635,-5.338,-4.218,
156.150,3.360,-5.352,1.794,
156.200,3.089,-5.091,6.109,
